dim reducer,kernel,C,gamma,degree,num iterations,scale time,dim reduce time,fit time
pca_50,poly,0.001,1000,4,1000,0.4717806640546769,0.5463695339858532,13.194293597014621
pca_50,poly,0.001,1000,5,1000,0.4711509309709072,0.5707942470908165,15.231875831028447
pca_50,poly,0.01,0.001,1,1000,0.4707100107334554,0.5832219158764929,51.072864492191
pca_50,poly,0.01,0.001,2,1000,0.47029287996701896,0.547220801236108,51.280431704130024
pca_50,poly,0.01,0.001,3,1000,0.47130321874283254,0.5459861750714481,51.32549179601483
pca_50,poly,0.01,0.001,4,1000,0.47239299211651087,0.5457748109474778,51.50568071519956
pca_50,poly,0.01,0.001,5,1000,0.47172141913324594,0.5461812419816852,51.35163274593651
pca_50,poly,0.01,0.01,1,1000,0.4711195749696344,0.5458645133767277,42.06304337386973
pca_50,poly,0.01,0.01,2,1000,0.4711033508647233,0.5465554620604962,40.717161084059626
pca_50,poly,0.01,0.01,3,1000,0.47210403392091393,0.5456959558650851,35.20244222204201
pca_50,poly,0.01,0.01,4,1000,0.4720159189309925,0.5459881520364434,36.062577018048614
pca_50,poly,0.01,0.01,5,1000,0.4717228221707046,0.5454111478757113,34.361946117831394
pca_50,poly,0.01,0.1,1,1000,0.4709470209199935,0.5463630417361856,22.736712626880035
pca_50,poly,0.01,0.1,2,1000,0.47215221100486815,0.5714694990310818,9.73506554798223
pca_50,poly,0.01,0.1,3,1000,0.47183754201978445,0.5573887119535357,10.693014570977539
pca_50,poly,0.01,0.1,4,1000,0.4731390648521483,0.5466062847990543,15.904105139896274
pca_50,poly,0.01,0.1,5,1000,0.47047520289197564,0.5694156468380243,16.910630878061056
pca_50,poly,0.01,1,1,1000,0.47482620598748326,0.5462192280683666,12.822156982962042
pca_50,poly,0.01,1,2,1000,0.4711147020570934,0.5613397981505841,8.388799906009808
pca_50,poly,0.01,1,3,1000,0.4729409250430763,0.5761693581007421,10.89710570895113
pca_50,poly,0.01,1,4,1000,0.47272155596874654,0.546724044950679,15.690294683910906
pca_50,poly,0.01,1,5,1000,0.47161995992064476,0.5677408331539482,16.198179616127163
pca_50,poly,0.01,10,1,1000,0.49067529011517763,0.5441269958391786,10.541603715857491
pca_50,poly,0.01,10,2,1000,0.4712418429553509,0.5674298699013889,9.29566804994829
pca_50,poly,0.01,10,3,1000,0.4733804480638355,0.5767167520243675,11.00063123414293
pca_50,poly,0.01,10,4,1000,0.4723911010660231,0.5442981829401106,13.367433204082772
pca_50,poly,0.01,10,5,1000,0.47247854503802955,0.5692691630683839,16.362744369078428
pca_50,poly,0.01,100,1,1000,0.4715908230282366,0.5458969729952514,11.423983918037266
pca_50,poly,0.01,100,2,1000,0.47226187493652105,0.5612075650133193,8.656643451889977
pca_50,poly,0.01,100,3,1000,0.4731181291863322,0.5732661848887801,12.136604462983087
pca_50,poly,0.01,100,4,1000,0.4727701051160693,0.5449101340491325,13.370592806953937
pca_50,poly,0.01,100,5,1000,0.4740392123349011,0.5713174319826066,16.020469467854127
pca_50,poly,0.01,1000,1,1000,0.4725733990781009,0.5476109241135418,12.270887655904517
pca_50,poly,0.01,1000,2,1000,0.47292681504040956,0.5618732869625092,8.87343197222799
pca_50,poly,0.01,1000,3,1000,0.47240702505223453,0.5742322790902108,12.486617175163701
pca_50,poly,0.01,1000,4,1000,0.47494215285405517,0.5694931198377162,13.32427875814028
pca_50,poly,0.01,1000,5,1000,0.47179273096844554,0.5694804938975722,16.501158002996817
pca_50,poly,0.1,0.001,1,1000,0.4722194520290941,0.546754471026361,30.95404148614034
pca_50,poly,0.1,0.001,2,1000,0.47192348376847804,0.5452779219485819,37.51816050498746
pca_50,poly,0.1,0.001,3,1000,0.4746430041268468,0.5452940450049937,37.566774716135114
pca_50,poly,0.1,0.001,4,1000,0.47200401476584375,0.546026153024286,37.955669864080846
pca_50,poly,0.1,0.001,5,1000,0.47248957213014364,0.5445960301440209,37.915504053933546
pca_50,poly,0.1,0.01,1,1000,0.47232518321834505,0.54364072997123,16.838967714924365
pca_50,poly,0.1,0.01,2,1000,0.4721853332594037,0.560711971949786,15.187958513852209
pca_50,poly,0.1,0.01,3,1000,0.47310130717232823,0.5614519577939063,15.480062769027427
pca_50,poly,0.1,0.01,4,1000,0.4713796388823539,0.5607215501368046,16.57329412107356
pca_50,poly,0.1,0.01,5,1000,0.47313886997289956,0.5939904300030321,18.40689851809293
pca_50,poly,0.1,0.1,1,1000,0.4717434581834823,0.5596487410366535,13.095138150965795
pca_50,poly,0.1,0.1,2,1000,0.47165232594124973,0.5600424110889435,9.055154575034976
pca_50,poly,0.1,0.1,3,1000,0.4817547129932791,0.5729079460725188,11.093911459902301
